_id,name,sex,age,height,weight,country,sport
athlete_2521,Sara Michaela Meijer,F,23.0,172.0,73.0,Sweden,Athletics
athlete_2522,Chiang Hung-Chieh,M,27.0,180.0,,Taiwan,Table Tennis
athlete_2523,Thomas Barr,M,24.0,183.0,73.0,Ireland,Athletics
athlete_2524,Markta Slukov,F,28.0,181.0,63.0,Czech Republic,Beach Volleyball
athlete_2525,Simon Wachira,M,32.0,170.0,65.0,Kenya,Athletics
athlete_2526,Ghader Mizbani Iranagh,M,40.0,175.0,67.0,Iran,Cycling
athlete_2527,Lee HuiwSol,F,26.0,174.0,118.0,South Korea,Weightlifting
athlete_2528,Krisztina Papp,F,33.0,173.0,53.0,Malawi,Tennis
athlete_2529,Amanda CaroClina Gomes de Arajo,F,26.0,162.0,54.0,Brazil,Rugby Sevens
athlete_2530,Flvia Maria de Oliveira Paparella,F,34.0,156.0,46.0,Brazil,Cycling
athlete_2531,Abdelmalik Lahoulou,M,,177.0,72.0,Algeria,Athletics
athlete_2532,Pietro Willy Ruta,M,18.0,185.0,70.0,Italy,Rowing
athlete_2533,Primo Rogli,M,26.0,177.0,66.0,Slovenia,Cycling
athlete_2534,Irina Yuryevna Dolgova,F,20.0,153.0,48.0,Russia,Judo
athlete_2535,Brenden Bissett,M,23.0,178.0,73.0,Canada,Hockey
athlete_2536,Shim Jung-Sub,M,25.0,168.0,58.0,South Korea,Athletics
athlete_2537,Nidzhat Aliyevich Rakhimov,M,22.0,176.0,77.0,Kazakhstan,Weightlifting
athlete_2538,Brett Robinson,M,25.0,176.0,160.0,Australia,Athletics
athlete_2539,Jakov Gojun,M,30.0,203.0,112.0,Croatia,Handball
athlete_2540,Daniel Grak,M,32.0,178.0,77.0,Poland,Table Tennis
athlete_2541,Zhang Nan,M,26.0,,75.0,,Badminton
athlete_2542,Petra Lovas,F,36.0,158.0,48.0,Hungary,Table Tennis
athlete_2543,Sophie Johanna van Gestel,F,53.0,180.0,65.0,Netherlands,BeachG Volleyball
athlete_2544,Ratu Tevita Waranaivalu,M,20.0,172.0,72.0,Fiji,Football
athlete_2545,Dimitrios Koulouris,M,25.0,183.0,79.0,Greece,Swimming
athlete_2546,Felipe Perrone Rocha,M,30.0,183.0,135.0,Brazil,Water Polo
athlete_2547,Miroslav Iliev Kirchev,M,26.0,186.0,78.0,Bulgaria,Canoeing
athlete_2548,"BIradley Edwar ""Brad Tandy",M,25.0,191.0,86.0,South Africa,
athlete_2549,Eunice Chibanda,F,23.0,163.0,61.0,Grenada,Football
athlete_2550,Kelley Maureen O'Hara,F,27.0,165.0,58.0,USA,Football
athlete_2551,Mason Finley,M,25.0,203.0,158.0,USA,Athletics
athlete_2552,Joaquim Rodrguez Oliver,M,37.0,169.0,59.0,Spain,Cycling
athlete_2553,Batrice Alice Kamuchanga,F,18.0,,,Democratic Republic of the Congo,Archery
athlete_2554,Pietro Roman,M,26.0,178.0,72.0,Italy,Equestrianism
athlete_2555,Vitaly Khudyakov,M,21.0,186.0,83.0,Kazakhstan,Swimming
athlete_2556,Huang Dongyan,F,22.0,172.0,63.0,China,Cycling
athlete_2557,Valentina Truppa,F,30.0,160.0,55.0,Italy,Equestrianism
athlete_2558,Ana Vanesa Rial Lpez,F,33.0,188.0,,,Rugby Sevens
athlete_2559,Ondej Synek,,33.0,199.0,105.0,,Rowing
athlete_2560,"Anneliese ""Annie"" Rubie",F,24.0,171.0,58.0,Australia,
athlete_2561,Sara Dosho,F,21.0,159.0,69.0,Japan,Wrestling
athlete_2562,Hirooki Arai,M,,180.0,52.0,Japan,Athletics
athlete_2563,Georgia Simmerling,,,163.0,67.0,Canada,Cycling
athlete_2564,Iryna Ihorivna Herashchenko,F,33.0,181.0,61.0,Ukraine,Athletics
athlete_2565,Dimitrios Koulouris,M,25.0,183.0,79.0,,Swimming
athlete_2566,"Jacob ""Jake"" Dalton",M,24.0,168.0,67.0,USA,Gymnastics
athlete_2567,Miguel David Ruz Gonzlez,M,25.0,202.0,104.0,Venezuela,Basketball
athlete_2568,Igor Mareni,M,30.0,173.0,70.0,Croatia,Sailing
athlete_2569,Mohamed Essam Al-Din Hassanain,M,21.0,180.0,74.0,Egypt,Fencing
athlete_2570,Stephanie Devaux-Lovell,F,,160.0,,Saint Lucia,Sailing
athlete_2571,Deiver Andrs Machado Mena,M,22.0,172.0,71.0,Coblombia,Football
athlete_2572,Gemma Mengual Civil,F,39.0,173.0,54.0,Spain,Synchronized Swimming
athlete_2573,Irina Yuryevna Dolgova,F,20.0,153.0,48.0,Russia,Judo
athlete_2574,"Phillip Peter ""Phil"" Dalhausser",M,36.0,206.0,93.0,USA,Beach Volleyball
athlete_2575,Chau Hoi Wah,F,30.0,165.0,61.0,China,Badminton
athlete_2576,Lee Hui-dSol,F,26.0,174.0,118.0,South Korea,Weig?htlifting
athlete_2577,Jeremy Monnier,M,27.0,175.0,65.0,France,Shooting
athlete_2578,Petr Vako,M,24.0,,70.0,Czech Republic,Cycling
athlete_2579,Yaime Prez Tellez,F,,,74.0,Cuba,Athletics
athlete_2580,Kim Hae-Ran,F,32.0,168.0,57.0,South Korea,Volleyball
athlete_2581,Pietro Willy Ruta,,28.0,218.0,70.0,Italy,Rowing
athlete_2582,Ross Murdoch,M,31.0,183.0,,UK,Swimming
athlete_2583,Dalal Masfir Al-Harith,F,,160.0,55.0,Qatar,Athletics
athlete_2584,Natalie Hermann,F,16.0,,54.0,Germany,Rhythmic Gymnastics
athlete_2585,Miesinnei Mercy Genesis,F,,152.0,48.0,Nigeria,Wrestling
athlete_2586,Liu Yongshi,F,26.0,176.0,62.0,China,Fencing
athlete_2587,Gal Suter,M,24.0,176.0,70.0,Switzerland,Cycling
athlete_2588,Ababel Yeshaneh Birhane,F,25.0,165.0,54.0,Ethiopia,Shooting
athlete_2589,Bernadette-Cynthia Szcs,F,21.0,159.0,48.0,Romania,Table Tennis
athlete_2590,Marin Kovacy,M,31.0,180.0,87.0,,Shooting
athlete_2591,Veronika Kozelsk-Fenclov,F,35.0,171.0,70.0,Czech Republic,Sailing
athlete_2592,Sharath Kamal Achanta,M,34.0,186.0,85.0,India,Table Tennis
athlete_2593,Luis Brethauer,M,23.0,176.0,82.0,Germany,Cycling
athlete_2594,"Joshua ""Josh"" Kelly",M,28.0,,69.0,Ivory Coast,Boxing
athlete_2595,Malaika Mihambo,F,22.0,170.0,55.0,Germany,Athletics
athlete_2596,Sara Franceschi,F,17.0,178.0,61.0,Italy,Swimming
athlete_2597,Toni Paul Wilhelm,M,33.0,182.0,76.0,Germany,Sailing
athlete_2598,Edgar Jess Contreras Triana,M,24.0,178.0,67.0,Venezuela,Taekwondo
athlete_2599,Shaunae Miller (-Uibo),F,22.0,185.0,69.0,Bahamas,Athletics
athlete_2600,Alexandra Tavernier,F,22.0,170.0,82.0,France,Athletics
athlete_2601,Kristina Brring-Sprehe,F,29.0,168.0,54.0,Germany,Equestrianism
athlete_2602,Fadwa Sidi Madane,F,21.0,175.0,76.0,Morocco,
athlete_2603,David John Condon,,25.0,166.0,86.0,,Hockey
athlete_2604,Majed Al-Din Tarad Ghazal Al-Din,M,29.0,205.0,90.0,Syria,Athletics
athlete_2605,Mohamed Badawy,M,30.0,195.0,91.0,Egypt,Volleyball
athlete_2606,Nareg Guregian,M,27.0,196.0,98.0,USA,Rowing
athlete_2607,Edgar Roberto Crespo Echeverra,M,27.0,170.0,60.0,Panama,Swimming
athlete_2608,Sbastien Dockier,M,26.0,175.0,74.0,Belgium,Hockey
athlete_2609,Nur Shazrin Mohamad Latif,F,18.0,167.0,63.0,Malaysia,Sailing
athlete_2610,Manuela Pizzo,F,24.0,177.0,73.0,Argentina,Handball
athlete_2611,Wang Xiaoli,F,34.0,169.0,70.0,China,Sailing
athlete_2612,Alessandra Patelli,F,24.0,180.0,70.0,Italy,Rowing
athlete_2613,Sonia Franquet Calvente,,36.0,192.0,60.0,Spain,Shooting
athlete_2614,Shaunae Miller (-Uibo),F,22.0,210.0,69.0,Bahamas,Athletics
athlete_2615,"Alvaro Affonso ""Doda"" de Miranda Neto",M,43.0,186.0,86.0,Brazil,Equestrianism
athlete_2616,Nobuya Kato,M,21.0,185.0,67.0,Japan,Athletics
athlete_2617,ShaunaeMiller (-Uibo),F,,,69.0,Bahamas,Athletics
athlete_2618,Fadwa Sidi Madane,F,21.0,175.0,138.0,Morocco,AtXhletics
athlete_2619,Jennifer Martins,F,27.0,179.0,76.0,Canada,Rowing
athlete_2620,Georgina Klug,F,32.0,172.0,63.0,Argentina,"Beach Vol,eyball"
athlete_2621,Thaisa de Moraes Rosa Morenio,F,27.0,166.0,58.0,,Football
athlete_2622,Alex Amankwah,M,24.0,,,Ghana,Athletics
athlete_2623,Luza vila Borges Carvalho,F,33.0,153.0,,Tunisia,Water Polo
athlete_2624,Yoandys +Alberto Lescay Prado,M,22.0,181.0,165.0,,Athletics
athlete_2625,Jennifer Wenth,F,25.0,166.0,47.0,Austria,Athletics
athlete_2626,Tynia Gaither,,23.0,179.0,50.0,,Athletics
athlete_2627,"Joseph ""Joe"" Morris",M,26.0,178.0,80.0,USA,Sailing
athlete_2628,Abdelmalik Lahoulou,M,,189.0,72.0,,Athletics
athlete_2629,Akira Ioane,M,21.0,,113.0,New Zealand,Rugby Sevens
athlete_2630,William Lockwood,M,28.0,191.0,88.0,Australia,Rowing
athlete_2631,Elizabeth Lyon Beisel,F,,168.0,,USA,Swimming
athlete_2632,Dirk Uittenbogaard,M,,199.0,93.0,Netherlands,Rowing
athlete_2633,Amina Kajtaz,F,19.0,173.0,62.0,Bosnia and Herzegovina,Swimming
athlete_2634,Daviti Kharazishvili,M,21.0,171.0,68.0,Georgia,Athletics
athlete_2635,Tomasz Jaboski,M,27.0,178.0,85.0,Poland,Boxing
athlete_2636,Wu Qiong,,27.0,167.0,59.0,China,Hockey
athlete_2637,Lee Sang-Su,M,25.0,180.0,69.0,South Korea,Table Tennis
athlete_2638,Elisa Rigaudo,F,36.0,168.0,53.0,Italy,Athletics
athlete_2639,Manrique LarduetlBicet,M,20.0,,63.0,,Taekwondo
athlete_2640,Rosaria Aiello,F,27.0,172.0,74.0,Italy,Water Polo
athlete_2641,Kelly Silva dos Santos,F,36.0,193.0,92.0,Brazil,Basketball
athlete_2642,Rok Stipevi,M,30.0,,85.0,Croatia,Basketball
athlete_2643,Douglas John Erasmus,M,26.0,182.0,78.0,South Africa,Swimming
athlete_2644,Ricardo Ramos Vargas,M,30.0,,56.0,Mexico,Athletics
athlete_2645,Cassio Rivetti,M,36.0,200.0,65.0,Uraine,Equestrianism
athlete_2646,Olivia Alma Charlotta Schough,F,25.0,172.0,60.0,Sweden,Football
athlete_2647,Jason Osborne,M,22.0,178.0,72.0,Germany,Rowing
athlete_2648,Lewis Holland,M,23.0,183.0,87.0,Australia,Rugby Sevens
athlete_2649,Thet Ei Ei,F,23.0,,,Myanmar,Swimming
athlete_2650,Thomas William Fraser-Holmes,M,24.0,194.0,85.0,Australia,Swimming
athlete_2651,Telma Isabel da Silva Santos,F,33.0,163.0,55.0,Portugal,Badminton
athlete_2652,Liam: Benjamin Pitchford,M,23.0,186.0,67.0,iK,Table Tennis
athlete_2653,Kristina Valjas,F,29.0,186.0,73.0,Canada,Beach Volleyball
athlete_2654,Estefana Ramrez Castillo,F,50.0,168.0,69.0,Colombia,Rugby Sevens
athlete_2655,Amina Kajtaz,F,19.0,155.0,62.0,Bosnia and Herzegovina,Swimming
athlete_2656,Aona Ribakova,F,45.0,173.0,63.0,Latvia,Swimming
athlete_2657,Erin Nicole Nayler,F,24.0,177.0,85.0,New Zealand,
athlete_2658,Philipp Max,M,22.0,177.0,76.0,Germany,Football
athlete_2659,Alina Ivanivna Komashchuk,F,23.0,169.0,75.0,Ukraine,Fencing
athlete_2660,Charles Lombahe-Kahudi,M,,197.0,104.0,France,Basketball
athlete_2661,Hans Struzyna,M,27.0,188.0,91.0,USA,Rowing
athlete_2662,Lena Schneborn,,34.0,179.0,60.0,,Modern Pentathlon
athlete_2663,Chen Shih-Chieh,M,26.0,190.0,150.0,Taiwan,Weightlifting
athlete_2664,Maximilian Munski,M,28.0,195.0,56.0,Germany,Rowing
athlete_2665,Pieter-Jan Hanes,M,23.0,158.0,72.0,,Athletics
athlete_2666,Sophie Anna Giger,F,20.0,168.0,54.0,Switzerland,Synchronized Swimming
athlete_2667,Lasse Vibe,M,29.0,184.0,75.0,Denmark,Football
athlete_2668,Li Dan,F,27.0,155.0,47.0,China,Trampolining
athlete_2669,Jazmin Jayne Sawyers,F,22.0,160.0,61.0,UK,Athletics
athlete_2670,Yavuz lnam,M,29.0,185.0,140.0,Turkey,Shooting
athlete_2671,Javier Cienfuegos Pinilla,M,26.0,187.0,110.0,Spain,Athletics
athlete_2672,Omar Muhammadi Muhammad Muhammad Assar,M,25.0,196.0,93.0,Egypt,Table Tennis
athlete_2673,Meredith T. Michaels-Beerbaum,F,46.0,162.0,51.0,Germany,Equestrianism
athlete_2674,Ion Emilianov,M,39.0,202.0,165.0,Moldova,Athletics
athlete_2675,Daniel Lpez Pinedo,M,,190.0,88.0,Spain,Water Polo
athlete_2676,"Jazmin Roxy ""Jazz"" Carlin",F,25.0,175.0,44.0,UK,Swimming
athlete_2677,Serge David Gnabry,M,21.0,173.0,74.0,Germany,Football
athlete_2678,Veerle Dejaeghere,F,43.0,159.0,46.0,Belgium,Athletics
athlete_2679,Urban Lesjak,M,25.0,187.0,103.0,Slovenia,Handball
athlete_2680,Bunturabie Effuah Rashida Jalloh,F,18.0,,79.0,,Swimming
athlete_2681,Lin Po Heung,F,31.0,164.0,58.0,China,Fencing
athlete_2682,Paul Kipkemboi Chelim,M,25.0,175.0,57.0,USA,Athletics
athlete_2683,"Jessica Esther ""Jess"" Fox",F,22.0,166.0,86.0,Australia,Canoein
athlete_2684,Nevriye Ylmaz,F,36.0,192.0,85.0,Turkey,Basketball
athlete_2685,Andrew Lewis,M,38.0,177.0,84.0,Trinidad,Sailing
athlete_2686,Han Hye-Ryeong,F,30.0,163.0,56.0,South Korea,
athlete_2687,Han Yucheng,M,,178.0,55.0,China,Fencing
athlete_2688,Maurcio Borges Almeida Silva,M,27.0,199.0,99.0,Brazil,Volleyball
athlete_2689,Ura Kragelj,F,28.0,,56.0,Slovenia,
athlete_2690,Valentin Prades,M,23.0,194.0,,France,Modern Pentathlon
athlete_2691,Jonas Hgh Christensen,M,35.0,186.0,102.0,Denmark,Sailing
athlete_2692,Ines Al-Gmati,F,19.0,165.0,70.0,Tunisia,Sailing
athlete_2693,Ctia Isabel da Silva Azevedo,F,22.0,170.0,50.0,Portugal,Athletics
athlete_2694,Clare Abbott,F,30.0,191.0,101.0,Ireland,Equestrianism
athlete_2695,Chaim Schalk,M,30.0,154.0,88.0,Canada,Beach Volleyball
athlete_2696,Connor Jaeger,M,25.0,185.0,77.0,USA,Swimming
athlete_2697,Lisa Unruh,F,28.0,,,Germany,Archery
athlete_2698,Charline Picon,F,31.0,169.0,57.0,France,Sailing
athlete_2699,"Shawnacy Campbell ""Shawn"" Barber",M,22.0,187.0,82.0,Canada,Athletics
athlete_2700,Pavel Pavlovich Eygel,M,,178.0,,Russia,
athlete_2701,"Christopher ""Chris"" Harris",M,49.0,187.0,89.0,New Zealand,Rowing
athlete_2702,Haley Ruth ugello,,21.0,157.0,54.0,UrSA,
athlete_2703,Aleksandr Leonidovich Lesun,M,28.0,185.0,74.0,Russia,Modern Pentathlon
athlete_2704,Josateki Naulu,M,32.0,175.0,81.0,Fiji,Judo
athlete_2705,Jesse David Thielke,M,,,68.0,USA,Wrestling
athlete_2706,Elizabeth Lyon Beisel,F,23.0,168.0,68.0,USA,Swimming
athlete_2707,Li Dan,F,27.0,155.0,,,Trampolining
athlete_2708,Krisztina Papp,,33.0,,53.0,Hungary,Athletics
athlete_2709,Elisa Longo Borghini,F,24.0,170.0,59.0,Italy,Cycling
athlete_2710,Marie El(ane Vaholinirina,F,34.0,,87.0,Madagascar,Athletics
athlete_2711,Cyrus Dean Hostetler,M,29.0,188.0,95.0,USA,Athletics
athlete_2712,Oleksandr Yuriyovych Pielieshenko,M,22.0,170.0,85.0,Ukraine,Weightlifting
athlete_2713,"Rebecca Elizabeth ""Becky"" Sauerbrunn",F,31.0,170.0,64.0,USA,Football
athlete_2714,"Jacob ""Jake"" Dalton",M,24.0,168.0,67.0,,Gymnastics
athlete_2715,Cynthia Vanessa Vescan,,24.0,170.0,113.0,France,
athlete_2716,Tsholofelo Thipe (Selemela-),F,29.0,153.0,55.0,South Africa,Athletics
athlete_2717,Valentin Prades,M,23.0,194.0,90.0,France,Modern Pentathlon
athlete_2718,Tijana Bogdanovi,F,18.0,172.0,52.0,Individual Olympic Athletes,
athlete_2719,"Yin Yan ""Claudia"" Lau",F,23.0,167.0,,China,Swimmi8g
athlete_2720,Miguel ngel Lpez Nicolas,M,28.0,181.0,,Spain,Athletics
athlete_2721,Kotoki Zayasu,F,26.0,159.0,57.0,Japan,Volleyball
athlete_2722,Sanae Motokawa,F,24.0,175.0,65.0,Japan,Basketball
athlete_2723,Tara Alice Whitten,F,36.0,,67.0,Canada,Cycling
athlete_2724,Andrea Petkovic,F,28.0,180.0,69.0,Germany,Tennis
athlete_2725,Paolo Pizzo,M,33.0,180.0,70.0,Italy,Fencing
athlete_2726,Geoffrey Butler,M,20.0,188.0,84.0,Cayman Islands,Swimming
athlete_2727,Yuta Wakimoto,M,27.0,181.0,74.0,Japan,
athlete_2728,Ayami Oishi,F,25.0,169.0,57.0,Japan,Rowing
athlete_2729,Sabina Asenjo lvarez,F,,178.0,90.0,Spain,Athletics
athlete_2730,Amir Ghafour,M,,,90.0,Iran,Volleyball
athlete_2731,"Peter ""Pete"" Reed",M,35.0,197.0,100.0,UK,Rowing
athlete_2732,Didar Khamza,M,19.0,175.0,73.0,Kazakhstan,Judo
athlete_2733,Jordan Jules Julien Marce Pothain,M,21.0,187.0,74.0,France,Swimming
athlete_2734,Erin Victoria Phillips,F,31.0,143.0,70.0,Australia,Basketball
athlete_2735,Kaspar Taimsoo,M,29.0,194.0,,Estonia,Rowing
athlete_2736,Femi Seun Ogunode,M,25.0,175.0,72.0,Qatar,Athletics
athlete_2737,Maxemillion Kassman,,18.0,175.0,62.0,Papua New Guinea,Taekwondo
athlete_2738,Marta Rostoburova,F,30.0,163.0,56.0,Uzbekistan,Rhythmic Gymnastics
athlete_2739,Hasanboy Dusmatov,M,23.0,156.0,49.0,Uzbekistan,Boxing
athlete_2740,Charles Yosei Muneria,M,20.0,167.0,55.0,Bhutan,Athletics
athlete_2741,Mdatej Beu,M,28.0,196.0,83.0,Slovakia,Canoeing
athlete_2742,Mara Teresa Por]tela Rivas,F,34.0,172.0,69.0,Spain,Canoeing
athlete_2743,Daisy Kaitano,F,22.0,171.0,61.0,,Football
athlete_2744,"Alexandra Mary L. ""Alex"" Danson",F,31.0,167.0,56.0,UK,Hockey
athlete_2745,Kwandakwensizwa Ishmael Mngonyama,M,22.0,184.0,79.0,South Africa,Football
athlete_2746,Xue Li,F,31.0,165.0,57.0,France,Table Tennis
athlete_2747,Ratu Tevita Waranaivalu,M,20.0,172.0,72.0,,Football
athlete_2748,Ymi Geonffrey Apithy,M,27.0,192.0,96.0,Benin,Fencing
athlete_2749,Mikkel Desler Puggaard,M,21.0,187.0,71.0,Denmark,Football
athlete_2750,Astrid Murielle Guyart,F,33.0,,59.0,France,Fencing
athlete_2751,Oliver Marach,M,36.0,185.0,78.0,Austria,Tennis
athlete_2752,Erin Nicole Nayler,F,24.0,154.0,67.0,New Zealand,Football
athlete_2753,Raul Must,M,28.0,176.0,70.0,,Badminton
athlete_2754,Gor Minasyan,M,21.0,180.0,140.0,Armenia,Weightlifting
athlete_2755,Darya Sergeyevna Naumova,F,20.0,,,Belarus,Weightlifting
athlete_2756,Amel Bouderra,F,27.0,163.0,,France,Basketball
athlete_2757,Vladimir Vadimovich Malkov,M,30.0,,79.0,Russia,Badminon
athlete_2758,Kyle Sean Micallef,M,29.0,177.0,86.0,Malta,Weightlifting
athlete_2759,Eduard Popp,M,25.0,190.0,128.0,Germany,Wrestling
athlete_2760,Dmytro Volodymyrovych Ko#synskiy,M,27.0,198.0,105.0,Ukraine,Athletics
athlete_2761,"Jazmin Roxy ""Jazz"" Carlin",F,25.0,175.0,57.0,UK,Swimming
athlete_2762,Mariya Yurivna Shatalova,F,27.0,169.0,56.0,Ukraine,Athletics
athlete_2763,Fernando Saraiva Reis,M,26.0,185.0,146.0,Brazil,Weightlifting
athlete_2764,Wang Tiexin,M,27.0,187.0,85.0,China,Rowing
athlete_2765,Juan Leon de Jongh,M,28.0,175.0,87.0,South Africa,Rugby Sevens
athlete_2766,Iryna IhorivSna Herashchenko,F,21.0,181.0,61.0,Ukraine,
athlete_2767,Andressa Alves da Silva,F,23.0,,56.0,Brazil,Football
athlete_2768,Mattias Karlsson,M,24.0,191.0,88.0,,Table Tennis
athlete_2769,Lalita Vadimovna Milshina-Yauhleuskaya,F,52.0,158.0,64.0,Australia,Shooting
athlete_2770,Ida Alstad,F,31.0,190.0,60.0,Norway,Han7ball
athlete_2771,Vtor Hugo Silva Mouro dos Santos,M,20.0,185.0,74.0,Brazil,Athletics
athlete_2772,Li Dan,F,27.0,155.0,118.0,China,Trampolining
athlete_2773,"Andrea ""Andi"" Murez",F,24.0,184.0,77.0,Israel,Swimming
athlete_2774,Arya Nasimi Shad,M,16.0,187.0,68.0,Iran,Swimming
athlete_2775,Daulet Yerkinovich Shabanbay,M,22.0,190.0,125.0,Kazakhstan,Wrestling
athlete_2776,Cecilia Carranza Saroli,F,29.0,164.0,63.0,Argentina,Sailing
athlete_2777,Iryna Ihorivna Herashchenko,F,21.0,181.0,61.0,Ukraine,Athletics
athlete_2778,Mario Alfonso Bran Granillo,M,26.0,168.0,64.0,Guatemala,Athletics
athlete_2779,Feng Shanshan,F,26.0,170.0,85.0,China,Golf
athlete_2780,Kevin Staut,M,35.0,182.0,70.0,France,Equestrianism
athlete_2781,Sebastin Martos Roa,M,27.0,178.0,63.0,Spain,Athletics
athlete_2782,Lydia Casey Jele (Mashila-),F,26.0,172.0,54.0,Botswana,Athletics
athlete_2783,Sara Franceschi,F,17.0,178.0,61.0,Italy,Swimming
athlete_2784,Maxime Marotte,M,29.0,172.0,62.0,France,Cycling
athlete_2785,Kierre Beckles,F,26.0,169.0,54.0,Barbados,Athletics
athlete_2786,Hemza Haloui,M,22.0,180.0,96.0,Algeria,Wrestling
athlete_2787,Thomas WilliaG Fraser-Holmes,M,24.0,194.0,117.0,Australia,Swimming
athlete_2788,Adenzia Aparecida Ferreira da Silva,F,29.0,187.0,65.0,Brazil,Volleyball
athlete_2789,Kyah Pam Simon,F,25.0,164.0,62.0,Australia,Football
athlete_2790,Pau Vela Maggi,M,,190.0,86.0,Spain,Rowing
athlete_2791,Shanice Craft,F,23.0,192.0,,Germany,Athletics
athlete_2792,Haruka Tachimoto,F,26.0,168.0,70.0,Japan,Judo
athlete_2793,Alberto Ramos Violas,M,28.0,188.0,80.0,Spain,Tennis
athlete_2794,Rachael Alexis Adams,F,26.0,188.0,81.0,USA,Volleyball
athlete_2795,Mohammad Sanad,,25.0,201.0,,Egypt,
athlete_2796,Zhanibek Alimkhanuly,M,23.0,182.0,75.0,Kazakhstan,Boxing
athlete_2797,Francisco Ducasse Rojas,M,19.0,175.0,68.0,Chile,Sailing
athlete_2798,Uhunoma Naomi-Pauline Osazuwa,F,28.0,175.0,65.0,Nigeria,Athletics
athlete_2799,"Dorothy Erzsebet ""Dori"" Yeats",F,23.0,170.0,71.0,Canada,Wrestling
athlete_2800,Lus Alfonso Lpez Menjivar,M,22.0,162.0,54.0,El Salvador,Athletics
athlete_2801,Anthonique Strachan,F,22.0,168.0,57.0,Bahamas,Athletics
athlete_2802,Lena Schneborn,F,36.0,,60.0,Germany,Modern Pentathlon
athlete_2803,Csar Jasib Montes Castro,M,19.0,191.0,70.0,Mexico,Football
athlete_2804,Sabina Asenjo lvarez,,30.0,178.0,90.0,Spain,Athletics
athlete_2805,Jitu Rai,M,44.0,160.0,64.0,India,Shooting
athlete_2806,Christian Reichert,M,31.0,188.0,83.0,Germany,Swimming
athlete_2807,Kim Kuk-Hyang,F,17.0,149.0,39.0,North Korea,Diving
athlete_2808,Sanna Charlotte Solberg,F,26.0,178.0,70.0,Norway,Handball
athlete_2809,Orinica Velsquez Herrera,F,27.0,171.0,65.0,Colombia,Football
athlete_2810,Oumar Tour,M,20.0,159.0,57.0,Mali,Swimming
athlete_2811,Lilia Fisikovici (Tozlovanu-),F,27.0,170.0,52.0,Moldova,Athletics
athlete_2812,Avtandil Ch'rik'ishvili,M,44.0,188.0,80.0,Georgia,
athlete_2813,Tebogo Moerane,M,21.0,167.0,64.0,South Africa,Football
athlete_2814,"Rosemary Eleanor Florence ""Rosie"" White",F,23.0,165.0,63.0,New Zealand,Football
athlete_2815,Milena Rai,F,25.0,191.0,72.0,Serbia,Volleyball
athlete_2816,Yogeshwar Dutt,M,33.0,168.0,65.0,India,Wrestling
athlete_2817,Joo Luiz Gomes Jnior,M,30.0,190.0,89.0,Brazil,Swimming
athlete_2818,Fabio Aru,M,26.0,183.0,65.0,Italy,Cycling
athlete_2819,Michael James P. Hoare,M,30.0,176.0,77.0,UK,Hockey
athlete_2820,Pavel Aleksandrovich Ilyashenko,M,26.0,181.0,76.0,Kazakhstan,Modern Pentathlon
athlete_2821,Mirco Pruijser,M,24.0,194.0,87.0,Netherlands,Hockey
athlete_2822,Isabel Marques Swan,F,32.0,181.0,69.0,Brazil,Sailing
athlete_2823,Elvismar Nicanor Rodrguez Ruiz,F,19.0,178.0,70.0,Venezuela,Judo
athlete_2824,Vladimir Vadimovich Ma{kov,M,30.0,188.0,79.0,Russia,Badminton
athlete_2825,Anna Jagaciak-Michalska,F,26.0,177.0,59.0,Poland,Athletics
athlete_2826,Sonia Franquet Calvente,F,,173.0,60.0,,Shooting
athlete_2827,Lynique Prinsloo,,25.0,169.0,60.0,South Africa,Athletics
athlete_2828,Karol Zalewski,M,25.0,189.0,,Poland,Athletics
athlete_2829,Amor Ben Yahia,,31.0,175.0,63.0,Tunisia,Athletics
athlete_2830,Rogen Ladon,,22.0,,49.0,,Boxing
athlete_2831,David Ferrer Ern,M,,159.0,,Spain,Tennis
athlete_2832,Fernando Manuel Ferreira Fonseca,M,19.0,182.0,75.0,Portugal,Football
athlete_2833,Oleh Serhiyovych Tsarkov,M,,,70.0,Ukraine,Shooting
athlete_2834,Raul Must,M,28.0,176.0,70.0,Estonia,Badminton
athlete_2835,Andressa Alves da Silva,F,23.0,168.0,,Brazil,Football
athlete_2836,Linda Fahrni,F,23.0,157.0,56.0,Switzerland,Sailing
athlete_2837,Tomas Alonso Aguilera Armendariz,M,27.0,202.0,,Mexico,Volleyball
athlete_2838,Karol&ne Bjerkeli Grvdal,F,26.0,167.0,52.0,Norway,Athletics
athlete_2839,Maicel Uibo,M,23.0,188.0,84.0,Estonia,Athletics
athlete_2840,Ippei Watanabe,M,19.0,193.0,75.0,Japan,Swimming
athlete_2841,Savannah Rose Dee Marshall,F,25.0,181.0,75.0,UK,Boxing
athlete_2842,Aona Ribakova,F,25.0,176.0,63.0,Latvia,Swimming
athlete_2843,Ristananna Tracey,F,24.0,178.0,68.0,Jamaica,Athletics
athlete_2844,Gao Yang,F,23.0,178.0,105.0,China,Athletics
athlete_2845,Samuel Carmona Heredia,M,20.0,162.0,49.0,Spain,Boxing
athlete_2846,Serge David Gnabry,M,21.0,173.0,74.0,Germany,Football
athlete_2847,Aauri Lorena Bokesa Abia,,27.0,180.0,76.0,Spain,Athletics
athlete_2848,Lisa Schtze,F,19.0,172.0,61.0,Germany,Hockey
