_id,name,style,ounces,abv,ibu,brewery,city,state
beer_1187,Consilium,American Pale Ale (APA),12.0,5.0,40.0,Renegade Brewing Company,Denver,CO
beer_1188,Capital Trail Pale Ale,American Pale Ale (APA),12.0,5.6,55.0,Hardywood Park Craft Brewery,Richmond,VA
beer_1189,Vermont Pilsner,German Pilsener,16.0,4.8,20.0,Lost Nation Brewing,East Fairfield,VT
beer_1190,The Deuce,American Brown Ale,16.0,7.0,,Oskar Blues Brewery,Longmont,CO
beer_1191,Pick Axe Blonde Ale,American Blonde Ale,12.0,,,Keweenaw Brewing Company,Houghton,MI
beer_1192,Crank Yanker IPA,American IPA,16.0,7.8,74.0,Eddyline Brewery & Restaurant,Buena Vista,CO
beer_1193,Orignal Blend,Cider,12.0,5.1,,Cider House,Leominster,MA
beer_1194,Dry$Cider,Cider,16.9,6.5,,Seattle Cider Company,Seattle,WA
beer_1195,Jai Alai IPA,American,12.0,7.5,70.0,Cigar City Brewing Company,Tampa,FL
beer_1196,Double Dagger Imperial IPA,American Double / Imperial IPA,12.0,9.2,,Sockeye Brewing Company,Boise,ID
beer_1197,Coconut Brown Ale,American Brown Ale,12.0,6.8,,Blackrocks Brewery,Marquette,MI
beer_1198,Wild Trail Pale Ale,American Pale Ale (APA),12.0,5.7,44.0,Greenbrier Valley Brewing Company,Lewisburg,WV
beer_1199,Slow Hand Stout,American Stout,16.0,5.2,29.0,Lucette Brewing Company,Menominee,WI
beer_1200,O’Malley’s Stout,English Stout,12.0,,,Weston Brewing Company,Weston,MO
beer_1201,Third Eye Pale Ale,American IPA,12.0,6.5,65.0,Steamworks Brewing Company,Durango,CO
beer_1202,Strawberry Blonde,Fruit / Vegetable Beer,12.0,,,Destihl Brewery,Bloomington,IL
beer_1203,Forest Fire Imperial Smoked Rye,Rye Beer,24.0,9.9,85.0,Big Wood Brewery,,MN
beer_1204,Hop Hppy,American IPA,16.0,7.5,51.0,Milwaukee Brewing Company,Milwaukee,WI
beer_1205,SurlyFest,Rye Beer,16.0,5.5,34.0,Surly Brewing Company,Brooklyn Center,MN
beer_1206,Ironman,English Strong Ale,16.0,,50.0,450 North Brewing Company,Colu^mbus,IN
beer_1207,Celsius Summer Ale,American Pale Wheat Ale,12.0,4.7,,Baxter Brewing Company,Lewiston,ME
beer_1208,Imperial Java Stout,Russian Imperial Stout,16.9,8.0,,Santa Fe Brewing Company,,NM
beer_1209,Homefront IPA,American IPA,12.0,,23.0,,Phoenixville,PA
beer_1210,Bent Paddle Black Ale,American Black Ale,12.0,6.0,34.0,Bent Paddle Brewing Company,Duluth,MN
beer_1211,St. Benedict's Winter Ale,Cider,12.0,6.2,,Stevens Point Brewery,Springdale,WI
beer_1212,Toughcats IPA,American IPA,16.0,7.2,,Marshall Wharf Brewing Company,Belfast,ME
beer_1213,Villager,American IPA,12.0,6.3,42.0,Fort Point Beer Company,San Francisco,CA
beer_1214,Rip Van Winkle,Bock,12.0,8.0,,Weston Brewing Company,Weston,MO
beer_1215,Abita Amber,American Amber / Red Lager,12.0,4.5,17.0,Abita Brewing Company,Abita Springs,LA
beer_1216,Kölsch 151,Kölsch,12.0,4.9,,Blue Mountain Brewery,Arrington,A
beer_1217,Blackmarket Rye IPA,American IPA,12.0,7.5,35.0,Black Market Brewing Company,Temecula,CA
beer_1218,Full Moon B#elgian White Ale,Witber,12.0,6.5,,,Lake Havasu City,AZ
beer_1219,Over the Rail Pale Ale,American Pale Ale (APA),12.0,5.7,68.0,Pug Ryan's Brewery,Dillon,CO
beer_1220,Sawtooth Ale,American Blonde Ale,12.0,,,Bitter Root Brewing,Hamilton,MT
beer_1221,Avery India Pale Ale,American IPA,12.0,6.3,69.0,Avery Brewing Company,Boulder,CO
beer_1222,Cal and Co. Black Cherry Porter,American Po~ter,16.0,,,Rochester Mills Brewing Company,Rochester,MI
beer_1223,Doubl Brown Stout,Baltic Porter,12.0,7.0,,Deep Ellum Brewing Company,Dallas,TX
beer_1224,Sunken Island IPA,American IPA,12.0,6.8,,Kenai River Brewing Company,Soldotna,AK
beer_1225,Big Rod Coconut Ale,American Blonde Ale,12.0,5.3,16.0,Miami Brewing Company,Miami,FL
beer_1226,Overcast Espresso Stout,American Stout,,5.8,27.0,Oakshire Brewing,Eugene,OR
beer_1227,Ace IPA,American IPA,16.0,,83.0,Wingman Brewers,,WA
beer_1228,A Beer,American Pale Ale (APA),16.0,,42.0,Against the Grain Brewery,Louisville,
beer_1229,Bent Hop Golden IPA,American IPA,12.0,6.2,68.0,Bent Paddle Brewing Company,,MN
beer_1230,Red Water Irish Style Red,American Amber / Red Ale,12.0,6.5,,Crow Peak Brewing Company,Spearfish,+D
beer_1231,5 Day IPA,American IPA,12.0,6.1,66.0,O'Fallon Brewery,O'Fallon,MO
beer_1232,Phoenix Pale Ale,American Pale Ale (APA),12.0,5.1,81.0,,,PA
beer_1233,Pikeland Pils,German Pilsener,12.0,4.9,44.0,Sly Fox Brewing Company,Pottstown,PA
beer_1234,Tumbleweed IPA,American IPA,,,,Lewis and Clark Brewing Company,Helena,
beer_1235,Apprecia>tion Ale,American IPA,16.0,,,Iron Hill Brewery & Restaurant,Wilmington,DE
beer_1236,Sex Panther,American Porter,12.0,6.9,20.0,SanTan Brewing Company,Chandler,AZ
beer_1237,Haywire Hefeweizen,Hefeweizen,16.0,5.2,18.0,Alltech's Lexington Brewing Company,Seattle,WA
beer_1238,Cougar,American Blonde Ale,12.0,4.8,25.0,Rhinegeist Brewery,Cincinnati,OH
beer_1239,Bravo Four Point,,12.0,,45.0,Devil's Backbone Brewing Company,Lexington,VA
beer_1240,Old Devil's Tooth,American Barleywine,12.0,9.9,100.0,Sockeye Brewing Company,Boise,ID
beer_1241,Smittytown,Extra Special / Strong Bitter (ESB),12.0,4.8,,Temperance Beer Company,Evanston,IL
beer_1242,Christmas Ale,Herbed / Spiced Beer,,9.0,,West Sixth Brewing,Lexington,KY
beer_1243,Suicide Squeeze IPA,American IPA,16.0,4.5,,,Cambidge,OR
beer_1244,Hinchtown Hammer Down,American Blonde,16.0,5.0,27.0,,,IN
beer_1245,Bikini Beer,American IPA,12.0,2.7,,Evil Twin Brewing,,NY
beer_1246,Le Mort Vivant,Bière de Garde,12.0,6.9,23.0,Southern Star Brewing Company,Conroe,TX
beer_1247,Old Town Ale,Kölsch,16.0,4.5,22.0,Pateros Creek Brewing Company,Fort Collins,CO
beer_1248,Pumpkin Patch Ale,Pumpkin Ale,16.0,,,Eddyline Brewery & Restaurant,Buena Vista,CO
beer_1249,Barrio Blanco,IPA,12.0,6.0,60.0,Barrio Brewing Company,Tucson,AZ
beer_1250,Getaway,German Pilsener,16.0,5.2,24.0,Lift Bridge Brewing Company,Stillwater,MN
beer_1251,Cedar Point,American Amber / Red Ale,12.0,5.0,26.0,Geneva Lake Brewing Company,Lake Geneva,WI
beer_1252,Might As Well IPL,American Pale Lager,16.0,7.2,75.0,Golden Road Brewing,Los Angeles,CA
beer_1253,River Pig Pale Ale,American Pale Ale (APA),16.0,5.4,,Angry Minnow Brewing Company,Hayward,WI
beer_1254,Lazy Monk Bohemian Pilsner,Czech Pilsener,19.2,,,,,nI
beer_1255,Special Amber,Vienna Lager,,6.2,22.0,Sprecher Brewing Company,Tempe,WI
beer_1256,The 26th,,16.0,6.0,,Four Fathers Brewing,,IN
beer_1257,Autocrat Coffee Milk Stout,Milk / Sweet Stout,16.0,5.3,30.0,Narragansett Brewing Company,Providence,RI
beer_1258,Big Chuck Barleywine,American Barleywine,12.0,9.9,,Portside Brewery,C=eveland,MD
beer_1259,The Corruption,American IPA,12.0,6.5,25.0,DC Brau Brewing Company,Kent,DC
beer_1260,Hopadillo India Pale Ale,American IPA,12.0,,70.0,David's Ale Works,Houston,TX
beer_1261,"the Kimmie, the Yink and the Holy Gose",,12.0,,,Anderson Valley Brewing Company,Boonville,CJA
beer_1262,Mastermind,American Double / Imperial IPA,32.0,8.1,,The Bronx Brewery,Shelburne,VT
beer_1263,Aloha B’ak’tun,Belgian Strong Dark Ale,12.0,7.0,,Bonfire Company,Lahaina,
beer_1264,Longhop IPA,American IPA,16.0,4.2,30.0,Bolero Snort Brewery,Ridgefield Park,NJ
beer_1265,American India Red Ale,American Strong Ale,12.0,7.1,83.0,Black Shirt Brewing Company,Denver,CO
beer_1266,Pile O'Dirt Porter,American Porter,12.0,6.9,,Frankenmuth Brewery,Spearfish,SD
beer_1267,CoCoNut Porter,American Porter,8.4,5.7,30.0,Maui Brewing Company,Lahaina,H<I
beer_1268,Thai.p.a,American IPA,16.0,7.0,46.0,Bare Hands Brewery,Granger,IN
beer_1269,Boston Lager,Vienna Lager,16.0,4.9,30.0,Boston Beer Company,Boston,MA
beer_1270,TailGate Saison,Saison / Farmhouse Ale,12.0,5.0,,TailGate Beer,San Diego,CA
beer_1271,Hop Syndrome,American Pale Lager,12.0,5.0,,Epic Brewing,Denver,CO
beer_1272,Brotherhood Steam,,12.0,5.6,,Anchor Brewing Company,,CA
beer_1273,Sunshine Nectar,Mead,16.0,8.0,,Redstone Meadery,Boulder,CO
beer_1274,Wee Muckle,Scotch Ale / Wee Heavy,16.0,9.0,30.0,Sun King Brewing Company,Indianapolis,IN
beer_1275,Weisse Versa,Hefeweizen,12.0,5.2,16.0,Karbach Brewing Company,Houston,TX
beer_1276,Keeper,American Pilsner,12.0,5.0,,Mikkeller,Pottstown,PA
beer_1277,Lomaland,Saison / Farmhouse Ale,16.0,5.5,30.0,Modern Times Beer,,
beer_1278,Blue Point Summer Ale,American Blonde Ale,24.0,4.4,16.0,Blue Point Brewing Company,Patchogue,NY
beer_1279,Bat Outta Helles,Munich Helles Lager,12.0,4.2,20.0,Freetail Brewing Company,San Antonio,TX
beer_1280,Dusty Trail Pale Ale,American Pale Ale (APA),16.0,5.4,,Two Brothers Brewing Company,Washougal,
beer_1281,Summer Honey,American Blonde Ale,12.0,4.7,,Big Sky Brewing Company,Missoula,MT
beer_1282,Good Peopl2 Pale Ale,American Pale Ale (APA),,5.6,36.0,Good People Brewing Company,Birmingham,
beer_1283,Black Market Hefeweizen,Hefeweizen,,5.0,8.0,Black Market Brewing Company,Temecula,CA
beer_1284,Westbrook IPA,American IPA,12.0,6.8,65.0,Westbrook Brewing Company,Mt. Pleasant,SC
beer_1285,Hips Don't Lie,HAefeweizen,,6.2,,Lucette Brewing Company,Menominie,WI
beer_1286,Flying Mouse 8,American Porter,12.0,4.0,,Flying Mouse Brewery,Troutville,VA
beer_1287,Preservation IPA,American IPA,16.0,6.8,,Tonka Beer Company,Minnetonka,MN
beer_1288,Horny Toad Cerveza,,16.0,5.3,25.0,COOP Ale Works,Oklahom City,OK
beer_1289,THP White,Witbier,12.0,,,Cans Bar and Canteen,Charlotte,NC
beer_1290,Dodgy Knight Imperial IPA,American Double / Imperial IPA,12.0,8.0,95.0,TailGate Beer,San Diego,CA
beer_1291,I-10 IPA,Americn IPA,,6.8,55.0,Intuition Ale Works,Jacksonville,FL
beer_1292,Stir Crazy Winter Ale,Winter Warmer,12.0,6.5,22.0,Indeed Brewing Company,Minneapolis,MN
beer_1293,Park,American Pale Wheat Ale,12.0,4.7,19.0,Fort Point Beer Company,San Francisco,CA
beer_1294,G'KNIGHT,American Double / Imperial IPA,16.0,8.7,85.0,"Oskar Blues B,ewery",Longmont,CO
beer_1295,Hoopla Pale Ale,American Pale Ale (APA),12.0,5.7,35.0,Boulder Beer Company,Boulder,CO
beer_1296,Dirty Blonde Chocolate Ale,,,,,Great River,Davenport,IA
beer_1297,Hayride Autumn Ale,Rye Beer,12.0,6.6,,Baxter Brewing Company,Lewiston,
beer_1298,Sruffy's Smoked Alt,Smoked /eer,16.0,5.1,64.0,Cedar Creek Brewery,,TX
beer_1299,Manayunk IPA,American IPA,12.0,5.5,,Manayunk Brewing Company,,PA
beer_1300,Brünette,Euro Dark Lager,16.0,8.9,,Orlison Brewing Company,Airway Heights,zA
beer_1301,Cascadian Dark Ale,American Black Ale,12.0,6.0,75.0,Coalition Brewing Company,Portland,OR
beer_1302,Pete's ESP Lager,American Pale Lager,12.0,,,Brewing Company,San Antonio,TX
beer_1303,Cape Cod Red,American Amber / Red Ale,16.0,5.5,35.0,Cape Cod Beer,Hyannis,MA
beer_1304,Angry Orchard Apple Ginger,Cider,16.0,5.0,,Angry Orchard Cider Company,Cincinnati,OH
beer_1305,Triangle India Pale Ale,American IPA,12.0,5.7,,Triangle Brewing Company,Durham,NC
beer_1306,Trianglq Belgian Golden Ale,Belgian Strong Pale Ale,12.0,8.0,,,Durham,NC
beer_1307,Bridal Veil Rye Pale Ale,American Pale Ale (APA),12.0,5.5,,Telluride Brewing Company,Telluride,CO
beer_1308,Gansett Light,Light Lager,16.0,3.7,10.0,Narragansett Brewing Company,Providence,RI
beer_1309,Outbaw IPA,American IPA,12.0,6.2,65.0,Payette Brewing Company,Garden City,ID
beer_1310,Lighthouse Amber,Altbier,16.0,5.2,,Cheboygan Brewing Company,Cheboygan,MI
beer_1311,Owney Irish Style Red Ale,Irish Red Ale,16.0,8.4,30.0,Great River Brewery,Davenport,IA
beer_1312,Bear Butte Nut Brown Ale,American Brown Ale,12.0,5.5,,Crow Peak Brewing Company,Spearfish,SD
beer_1313,Alloy,American IPA,16.0,5.8,36.0,Tin Man Brewing Company,,IN
beer_1314,Urban Wilderness Pale Ale,English Pale Ale,12.0,4.9,,Sleeping Lad Brewing Company,Anchorage,AK
beer_1315,Ten Fidy Imperial Stout,Tripel,12.0,9.9,98.0,Oskar Blues Brewery,Longmont,CO
beer_1316,Screaming Eagle Special Ale ESB,Extra Special / Strong Bitter (ESB),12.0,4.8,38.0,,,CO
beer_1317,Irish Channel Stout,American Stout,16.0,6.8,,New Orleans Lager & Ale Brewing ...,New Orleans,LA
beer_1318,Magic Apple,Cider,12.0,5.0,,Ciderboys,Stevens Point,WI
beer_1319,Leaning Chimney Smoked Porter,American Porter,16.0,6.0,34.0,Grey Sail Brewing of Rhode Island,Westerly,RI
beer_1320,Full Moon Belgian White Ale,,12.0,8.5,,Mudshark Brewig Company,Lake Havasu City,
beer_1321,Peacemaker Pilsner,Czech Pilsener,12.0,5.8,21.0,Pug Ryan's Brewery,Paso Robles,
beer_1322,Giant DIPA,American Double / Imperial IPA,16.0,8.9,88.0,Santa Cruz Mountain Brewing,Santa Cruz,CA
beer_1323,Seventh Son Hopped Red Ale,American Amber / Red Ale,16.0,7.7,40.0,Seventh Son Brewing Company,Columbus,OH
beer_1324,Bear Ass Brown,American Brown Ale,12.0,4.2,,,Silverton,CO
beer_1325,Iron Horse Pale Ale,American Pale Ale (APA),12.0,7.0,32.0,,Fargo,ND
beer_1326,Edward’s Portly Brown,American Brown Ale,12.0,4.5,,Witch's Hat Brewing Company,South Lyon,MI
beer_1327,Waloon,Saison / Farmhouse Ale,12.0,,,Southern Star Brewing Company,Conroe,
beer_1328,Ginja Ninja,Cider,8.4,6.0,,2 Towns Ciderhouse,Corvallis,OR
beer_1329,Mustang Sixty-Six,American Amber / Red Lager,12.0,5.0,,Mustang Brewing Company,Mustang,OK
beer_1330,Cranberry Blend,Cider,12.0,4.9,,Downeast Cider House,Leominster,MA
beer_1331,Back East Porter,American Porter,12.0,6.0,,Back East Brewing Company,Knoxville,CT
beer_1332,Camelback,American IPA,12.0,6.1,60.0,Phoenix Ale Brewery,Phoenix,AZ
beer_1333,Hayride Autumn Ale,Rye Beer,12.0,6.6,,Baxter Brewing Company,Lewiston,M4E
beer_1334,Half Court IPA,American IPA,16.0,6.3,,Cutters Brewing Company,Avon,IN
beer_1335,40 Mile IPA,American IPA,12.0,6.0,98.0,Three Notch'd Brewing Company,Charlottesville,NC
beer_1336,BrightCider,Cider,12.0,6.0,,2 Towns Ciderhouse,Corvallis,OR
beer_1337,White Water Wheat,American Pale Wheat Ale,12.0,5.0,,Grand Canyon Brewing Company,Williams,AZ
beer_1338,413 Farmhouse Ale,Saison / Farmhouse Ale,12.0,6.0,,Big Elm Brewing,Sheffield,MA
beer_1339,Grind Line,American Pale Ale (APA),16.0,5.0,35.0,Griffin Claw Brewing Company,Birmingham,MI
beer_1340,Longboard Island Lager,American Amber / Red Lager,24.0,4.6,18.0,Kona Brewing Company,Kona,HI
beer_1341,Beach Cruiser,Hefeweizen,,4.5,,Latitude 42 Brewing Company,Portage,MI
beer_1342,Totally Radler,Radler,16.0,2.7,21.0,Hopworks Urban Brewery,Portland,OR
beer_1343,Macon Progress Ale,American Pale Ale (APA),12.0,5.0,,,Macon,GA
beer_1344,Kindler Pale Ale,American Pale Ale (APA),12.0,5.3,45.0,Bonfire Brewing Company,Eagle,CO
beer_1345,Canyon Cream Ale,Cream Ale,16.9,5.5,,Crow Peak Brewing Company,,SD
beer_1346,The Golden One,American Pilsner,12.0,6.3,21.0,High Hops Brewery,Windsor,CO
beer_1347,Mana Wheat,American Pale Wheat Ale,12.0,5.5,17.0,MaWi Brewing Company,Lahaina,HI
beer_1348,Florida Cracker Belgian Wit,Witbier,12.0,,18.0,Cigar City Brewing Company,Tampa,FL
beer_1349,Ghost Ship White IPA,American IPA,12.0,5.6,55.0,Capital Brewery,Middleton,WI
beer_1350,Wolf Among Weeds IPA,American IPA,16.0,8.0,,,Lyons,CA
beer_1351,Summer Ale,American Blonde Ale,16.9,4.9,,Ipswich Ale Brewery,Ipswich,MA
beer_1352,Wee Muckle,Scotch Ale / Wee Heavy,16.0,9.0,30.0,Sun King Brewing Company,Indianapolis,IN
beer_1353,F5 IPA,American IPA,16.0,6.8,100.0,COOP Ale Works,Oklahoma City,OK
beer_1354,Abbey's Single Ale,Abbey Single Ale,12.0,4.9,22.0,Destihl Brewery,Bloomington,IL
beer_1355,Screaming Eagle Special Ale ESB,,12.0,4.8,38.0,Bonfire Brewing Cogpany,Eagle,CO
beer_1356,Pub Ale,English Dark Mild Ale,12.0,3.8,18.0,Lucky Town Brewing Company,Jackson,MS
beer_1357,Onyx Black Ale,,12.0,5.2,,Stevens Point Brewery,Stevens Point,WI
beer_1358,Maduro Brown Ale,English Brown Ale,12.0,5.5,25.0,Cigar City Brewing Company,Tampa,FL
beer_1359,Agent a Deux,Belgian Dark Ale,16.0,6.5,,Brewery Vivant,Grand Rapids,IA
beer_1360,Little Red Cap,American Malt Liquor,16.9,6.3,43.0,Grimm Brothers Brewhouse,Loveland,CO
beer_1361,Plowshare Porter,American Porter,,,,Old Forge Company,Danville,PA
beer_1362,Snapshot,American Pale Wheat Ale,16.0,5.2,,New Belgium Brewing Company,Fort Collins,CO
beer_1363,Big River Pilsner,Czech Pilsener,12.0,5.0,32.0,Big River Brewing Company,Chattanooga,TN
beer_1364,Point Amber Classic,American Amber / Red Lager,12.0,4.7,14.0,Stevens Point Brewery,Stevens Point,WI
beer_1365,Wooden Rooster,Tripel,16.9,8.5,34.0,Tallgrass Brewing Company,Manhattan,KS
beer_1366,Cafe Leche,American Porter,16.0,5.8,20.0,Tin Man Brewing Company,,IN
beer_1367,Rad,,16.0,3.2,74.0,Sixpoint Craft Ales,Brooklyn,NY
beer_1368,Troopers Alley IPA,American IPA,12.0,5.9,135.0,Berkshire Brewing Company,Durham,VA
beer_1369,Cherry Ale,Fruit / Vegetable Beer,16.0,5.7,18.0,Great Crescent Brewery,Aurora,IN
beer_1370,Carolina Blonde Light,American Blonde Ale,12.0,3.5,,Carolina Beer & Beverage,Mooresville,NC
beer_1371,Moe Lasses',American Stout,16.0,6.4,,Brewery Vivant,Grand Rapids,MI
beer_1372,THP Amber,American Amber / Red Ale,12.0,,,Cans Bar and Canteen,Charlotte,NC
beer_1373,"the Kimmie, the Yink and the Holy Gose",Gose,12.0,4.8,,Anderson Valley Brewing Company,Boonville,CA
beer_1374,Old Potentate,Old Ale,12.0,7.2,40.0,Southern Star Brewing Company,Conroe,TX
beer_1375,Desolation IPA,American IPA,16.0,6.2,43.0,Amnesia Brewing Company,Washougal,
beer_1376,Oklahoma Suks,American Amber / Red Ale,12.0,4.8,32.0,Independence Brewing Company,Austin,TX
beer_1377,Beelzebub,American Double / Imperial Stout,24.0,8.0,,The Alchemist,Waterbury,VT
beer_1378,Trebuchet Double IPA,American Double / Imperial IPA,16.0,,,Brewery Vivant,Grand Rapids,
beer_1379,T-Rail Pale Ale,American Pale Ale (APA),16.0,5.5,,Old Forge Brewing Company,Danville,PA
beer_1380,Couch Select Lager,American Pale Lager,12.0,5.0,92.0,Burnside Brewing Co.,Portland,
beer_1381,Patrick's Poison,American Amber / Red Ale,24.0,8.0,,Rivertowne Brewing Company,Export,PA
beer_1382,Bozone Select Amber Ale,American Amber / Red Ale,12.0,5.5,,Bozeman Brewing Company,Bozeman,
beer_1383,Bitter Bitch Imperial IPA,American Double / Imperial IPA,12.0,8.2,138.0,Astoria Brewing Company,Astoria,OR
beer_1384,Pumpkin Beast,Pumpkin Ale,16.9,6.0,17.0,Aviator Brewing Company,Fuquay-Varina,NC
beer_1385,Sudice American Stout,American Stout,16.0,7.0,58.0,Fate Brewing Company,Boulder,CO
beer_1386,Akari Shogun American Wheat Ale,American Pale Wheat Ale,16.0,5.5,,Half Acre Beer Company,Chicago,IL
beer_1387,Blonde Czich,American Blonde Ale,16.0,4.9,23.0,Evil Czech Brewery,Mishawaka,IN
beer_1388,Heady Topper,American Double / Imperial IPA,16.0,8.0,120.0,The Alchemist,Waterbury,VT
beer_1389,Yard Sale Winter Lager,American Amber / Red Lager,12.0,4.0,22.0,Uinta Brewing Company,Salt Lake City,UT
beer_1390,Dayman IPA,American IPA,12.0,3.4,,Rivertowne Brewing Company,Export,PA
beer_1391,Rye Knot,American Brown Ale,12.0,6.3,,COAST Brewing Company,Charleston,SC
beer_1392,Sweet Georgia Brown,American Brown Ale,16.0,5.4,,Monkey Paw Pub & Brewery,San Diego,CA
beer_1393,541 American Lager,American Pale Lager,12.0,4.8,13.0,Hop Valley Brewing Company,Springfield,OR
beer_1394,Forest Fire Imperial Smoked Rye,Rye Beer,16.0,,85.0,Big Wood Brewery,Vadnais Heights,MN
beer_1395,Hobnob B & B Pale Ale,American Pale Ale (APA),12.0,6.5,,Two Brothers Brewing Company,Warrenville,IL
beer_1396,Blonde Hunny,,12.0,6.8,21.0,Wild Wolf Brewing Company,Nellysford,VA
beer_1397,Redb3nd Stout,American Stout,16.0,6.0,60.0,Great River Brewery,Davenport,
beer_1398,Evo IPA,American IPA,12.0,6.2,,Two Beers Brewing Company,Seattle,WA
beer_1399,Schlafly Summer Lager,Munich Helles Lager,12.0,4.5,17.0,Schlafly Brewing Company,Saint Louis,MO
beer_1400,Trebuchet Double IPA,American Double / Imperial IPA,16.0,7.1,,Brewery Vivant,Grand Rapids,
beer_1401,Sparkle,American Pale Lager,16.0,4.1,12.0,Petoskey Brewing,Petoskey,MI
beer_1402,Cherried Away,Cider,12.0,6.0,,,Corvallis,OR
beer_1403,Helios Hefeweize,Hefeweizen,12.0,4.7,,Odyssey Beerwerks,Arvada,CO
beer_1404,Oneida,American Pale Ale (APA),16.0,5.2,50.0,Modern Times Beer,San Diego,CA
beer_1405,Farmer Ted's Farmhouse Cream Ale,Cream Ale,12.0,5.6,,Catawba Brewing Company,Morganton,NC
beer_1406,Eddy Out Pale Ale,American Pale Ale (APA),16.0,5.5,50.0,Kettle House Brewing Company,Missoula,MT
beer_1407,Lee Hill Series Vol. 2 - Wild Saison,American Wild Ale,19.2,6.8,24.0,Upslope Brewing Company,Boulder,CO
beer_1408,Gateway Kolsch Style Ale,Kölsch,12.0,5.3,32.0,French Broad Brewery,Asheville,NC
beer_1409,Fresh Cut Pilsner,American Pilsner,12.0,4.6,,Peak Organic Brewing Company,Portland,ME
beer_1410,Red Cockaded Ale,American Double / Imperial IPA,12.0,8.5,21.0,Southern Star Brewing,Conroe,TX
beer_1411,Spin Doctor,American Pale Ale (APA),24.0,5.3,,Mikerphone Brewing,,IL
beer_1412,Rudolph's Red,American Amber / Red Ale,12.0,8.1,,Rivertowne Brewing Company,Export,PA
beer_1413,Big Elm IPA,American IPA,12.0,7.0,,Big Elm Brewing,Sheffield,MA
beer_1414,Widow Maker Black Ale,American Brown Ale,12.0,,,Keweenaw Brewing Company,Houghton,MI
beer_1415,Easy Day Kolsch,Kölsch,12.0,4.5,25.0,Worthy Brewing Company,,OR
beer_1416,Oregon Trail Unfiltered Raspberry Wheat,Fruit / Vegetable Beer,12.0,4.5,,High Noon Saloon And Brewery,Leavenworth,KS
beer_1417,Schwet Ale,Fruit / Vegetable Beer,,5.2,,Liquid Hero Brewery,York,PA
beer_1418,Easy Livin' Summer Ale,American Blonde Ale,12.0,,,Crow Peak Brewing Company,Spearfish,SD
beer_1419,Dad,American Amber / Red Ale,12.0,6.0,60.0,Rhinegeist Brewery,Cincinnati,OH
beer_1420,Gnarly Brown,American Brown Ale,12.0,5.6,32.0,Madtree Brewing Company,Cincinnati,OH
beer_1421,Atom Splitter Pale Ale,American Pale Ale (APA),12.0,5.0,,Pine Street Brewery,San Francisco,CA
beer_1422,The Sword Iron Swan Ale,English Pale Ale,12.0,5.9,,Real Ale Brewing Company,Blanco,TX
beer_1423,Kodiak Brown Ale,Amearican Brown Ale,12.0,5.0,24.0,Bare Hands Brewery,,AK
beer_1424,Barstool American Golden Ale,American Blonde Ale,12.0,4.5,,Foolproof Brewing Company,Pawtucket,RI
beer_1425,Third Eye Pale0Ale,American IPA,12.0,8.8,65.0,Steamworks Brewing Company,Durango,CO
beer_1426,Dry Hard Apple Cider,Cider,16.0,6.9,,Gonzo's BiggDogg Brewing,Portland,OR
beer_1427,Independence Pass Ale,American IPA,12.0,7.0,67.0,Aspen Brewing Company,Aspen,CO
beer_1428,Wynona's Big Brown Ale,American Brown Ale,12.0,7.5,31.0,Voodoo Brewery,Meadville,PA
